idMedicamentos,nomeMedicamento,preco,marca,quantidade,dosagem,substancia,substancia_limpa,avaliacao,dataPreco,idMedicamento_base,farmacos_encontrados,acne_vulgar,afeccoes_cutaneas,aftas_e_outras_inflamacoes_da_mucosa_da_boca,aftas_e_outras_inflamacoes_na_mucosa_da_boca,alivio_da_azia,alivio_da_azia_devido_a_ma_digestao,alivio_da_azia_e_dor_de_estomago_devido_a_ma_digestao,alivio_da_dor_de_dente,alivio_da_regurgitacao_acida,alivio_de_colicas_gastrintestinais,alivio_de_sintomas_frequentes_que_ocorrem_por_dois_ou_mais_dias_na_semana_de_azia_e_queimacao,alivio_dos_deconfortos_bucais_da_primeira_denticao,ascaridiase,auxiliar_no_processo_de_mineralizacao_ossea,auxiliar_no_tratamento_dos_disturbios_do_figado,brotoeja,brotoejas,candidiase_vaginal,candidiase_vaginal_e_perianal,candisiase_vaginal_e_peniana,caspa,cefaleia,cefaleia_e_alergias,cefaleia_e_enxaqueca,coadjuvante_no_tratamento_da_diarreia_coadjuvante_em_enterocolites_cronicas_e_agudas,congestao_nasal,congestao_nasal_associada_a_rinites_ou_apos_procedimentos_cirurgicos_no_nariz,congestao_nasal_e_tosse_associadas_a_gripes_e_resfriados,conjutivite_alergica,constipacao_intestinal_ou_diarreia_associadas_a_condicoes_como_diverticulose_e_sindrome_do_intestino_irritavel,curativo_apos_cirurgias_proctologicas,dependencia_do_tabaco,dermatite_atopica,dermatite_de_fraldas,dermatite_seborreica,dermatites,desodorante_e_antiperspirante_de_axilas_e_pes,desodorante_e_antiperspirante_de_pes_e_axilas,desodorante_e_antiperspirante_dos_pes_e_axilas,diarreias_de_diferentes_causas,dor,dor_associada_a_contraturas_musculares,dor_de_garganta,dor_de_ouvido,dor_e_febre,dor_e_inflamacao_do_sistema_musculoesqueletico,dores_agudas_causadas_por_inflamacao_dor_e_febre,dores_leves_a_moderadas,dores_leves_a_moderadas_associadas_a_contraturas_musculares,dores_moderadas_a_fortes,dores_musculares_leves_a_moderadas,eczemas,eczemas_e_queimaduras_infectados,eczemas_dermatites_alergicos,enterobiase,escabiose,escaras,espessamento_da_pele,estado_de_fraqueza_e_diminuicao_do_apetite,estimulante_do_apetite,febre,febre_e_dores_leves_a_moderadas,ferimentos_leves_e_escoriacoes,ferimentos_superficiais_na_pele,fissuras,fissuras_da_pele,fissuras_de_pele_e_mucosas,flebites_e_tromboflebites_superficiais,hematomas_e_inflamacao_provocada_por_varizes_e_em_processos_inflamatorios_localizados,hemorroidas,hemorroidas_internas_e_externas,higiene_dos_olhos,higienizacao_das_maos_e_corpo,infeccoes_bacterianas_da_pele_e_mucosas,inflamacao_da_garganta,inflamacoes_e_dores_na_mucosa_da_boca,inflamacoes_e_dores_na_mucosa_da_boca_e_garganta,irritacao_e_prurido_oculares_causados_por_exposicao_a_agentes_irritantes,irritacoes_da_garganta,irritacoes_da_pele,irritacoes_da_pele_de_pequena_intensidade_provocadas_pela_exposicao_ao_sol,irritacoes_da_pele_de_pequena_intensidade_provocadas_pelo_vento_ou_exposicao_prolongada_ao_sol,irritacoes_na_regiao_dos_orgaos_genitais_e_das_nadegas,laxante_leve,laxativo,lubrificante_oftalmico_lagrima_artificial,micoses_de_pele,micoses_de_unha,micoses_superficiais_da_pele,micoses_superficiais_de_pele,micoses_superficiais_de_pele_e_unha,micoses_superficiais_de_pele_e_unha_e_infeccoes_mistas_por_fungos_e_bacterias,mucosa_nasal_ressecada_e_irritada,oleosidade_do_couro_cabeludo,pediculose,pele_seca_e_aspera,periodos_de_convalescenca,picada_de_insetos,prevencao_de_frieiras_e_pruridos_na_pele,prisao_de_ventre,profilaxia_da_carie,profilaxia_de_infeccoes_cutaneomucosas_decorrentes_de_ferimentos_cortantes,profilaxia_e_tratamento_da_cinetose,prurido,regularizacao_do_habito_intestinal,reidratacao_ou_manutencao_da_hidratacao_na_diarreia_aguda,remocao_de_cerume,restauracao_da_flora_intestinal,rinite_alergica,rosacea,rosacea_papulopustulosa,secrecoes_mucosas_densas_e_viscosas_nas_vias_respiratorias,sintomas_da_gripe_e_resfriado_comuns,sintomas_da_rinite_alergica,sintomas_da_sindrome_de_abstinencia_de_nicotina,sintomas_de_disturbios_do_estado_geral_decorrentes_de_alteracoes_climaticas_e_de_abuso_de_alcool_ou_nicotina,sintomas_de_gripe,sintomas_de_urticaria_ou_alergias_de_pele,sob_orientacao_de_profissional_de_saude_preparo_diagnostico_ou_cirurgico,tosse,tosse_associada_a_gripes_e_resfriados,tosse_com_ou_sem_catarro_associada_a_gripes_e_resfriados,tosse_seca,tratamento_de_infeccoes_fungicas_das_unhas,tratamento_e_prevencao_da_alopecia_androgenetica,tratamento_e_remocao_das_verrugas_comuns,tratamento_topico_de_herpes_labial,urticaria,alergicas_ou_nao,ancilostomiase,ardor,ascaridiase.1,azia_e_dor_de_estomago_devido_a_ma_digestao,azia_e_dor_de_estomago_devido_a_ma_digestao_e_distensao_abdominal,brotoejas.1,candidiase_vulvar_e_peniana,candidiase_vulvar_e_peniana_e_infeccoes_mistas_por_fungos_e_bacterias,cefaleia.1,cefaleia_e_coriza,como_febre,como_febre_e_cefaleia,como_impetigo_e_furunculo,coriza_e_congestao_nasal,cotovelos,das_vias_biliares,de_unha,decorrentes_ou_associadas_a_doencas_broncopulmonares,dermatite_seborreica.1,desconforto_para_urinar,dismenorreias_e_mialgias_em_adultos,dor.1,dor_de_dente,dor_de_estomago_devido_a_ma_digestao,dor_de_estomago_e_cefaleia_devido_a_ma_digestao,dor_de_garganta.1,dor_no_corpo,dor_pos_escleroterapia_venosa,dorsalgia,dos_orgaos_sexuais_e_das_vias_urinarias,eczema_e_calosidade_de_maos,eczemas.1,enjoo_e_vomito,enjoo,enjoo_e_vomito.1,entre_os_dedos,enxaqueca_e_colicas_abdominais,enxaqueca_e_traumatismos,eritema_solar,eructacao_e_flatuencia,escabiose.1,escaras.1,faringites,ferimentos_leves_e_escaras,ferimentos_leves_e_escoriacoes.1,frieira,frieiras,ftiriase,hematomas_e_contusoes,incluindo_as_associadas_a_gripes_e_resfriados_comuns,incluindo_as_associadas_a_gripes_e_resfriados_comuns_e_traumatismos,incluindo_as_associadas_com_colicas_menstruais_e_a_gripes_e_resfriados_comuns,incluindo_as_associadas_com_gripes_e_resfriados_comuns,incluindo_cefaleia_tensional,incluindo_as_associadas_a_sintomas_de_gripe_e_resfriado_dores_musculares_e_articulares_dor_apos_traumas,infestacoes_por_carrapatos,joelhos_e_pes,lingua_e_garganta,micose_superficial_do_couro_cabeludo,musculares,nas_axilas,necatoriase,picadas_de_insetos,pitiriase_versicolor,prurido_e_eczemas_da_regiao_do_anus,psoriase_e_eczema_do_couro_cabeludo,queimadura_de_primeiro_grau_e_picadas_de_inseto,queimaduras_e_outras_irritacoes_superficiais_da_pele,resfriado,ressecamento_e_descamacao_da_pele,rinite_e_sinusite,sem_catarro,sem_catarro_associada_a_gripes_e_resfriados_ou_a_inalacao_de_agentes_irritantes,sob_os_seios_ou_em_outras_areas_da_pele_que_sofrem_atrito_em_criancas_e_adultos,teniase,tosse_e_dor_muscular_associadas_a_gripes_e_resfriados,tricuriase,urticarias,vulvar_e_peniana,vomito_e_distensao_abdominal,ulcera_cutanea
1067,Cloridrato de Bromexina 4mg Xarope Infantil Sabor Morango 120ml EMS Genérico,9.34,108,120ml,4MG,Cloridrato de Bromexina,cloridrato de bromexina,3.5,2025-10-20,252,['cloridrato de bromexina'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,Carbocisteína 50mg/ml Xarope 100ml Prati Donaduzzi Genérico,27.23,112,100ml,50MG,Carbocisteína,carbocisteina,2.9,2025-10-20,254,['carbocisteina'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,"Dropropizina 3,0mg/ml Xarope 120ml Aché Genérico",9.81,113,120ml,3MG,Dropropizina,dropropizina,4.4,2025-10-20,255,['dropropizina'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1071,"Expec Tripla Ação Oxomemazina 0,4mg/ml + Iodeto de Potássio 20mg/ml + Benzoato de Sódio 4mg/ml + Guaifenesina 6mg/ml Sabor Framboesa e Caramelo Xarope 120ml",27.09,114,120ml,20MG,"Iodeto de Potássio,Guaifenesina,Cloridrato de Oxomemazina,Benzoato de Sódio","iodeto de potassio,guaifenesina,cloridrato de oxomemazina,benzoato de sodio",4.3,2025-10-20,256,['guaifenesina'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,Fluimucil Acetilcisteína 600mg Sabor Limão 16 comprimidos efervescentes,0.0,115,16 Comprimidos Efervescentes,600MG,Acetilcisteína,acetilcisteina,4.3,2025-10-20,257,['acetilcisteina'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,Fluimucil D Acetilcisteína 600mg Granulado Sabor Laranja Solução Oral 16 envelopes de 5g cada,96.56,116,16un,600MG,Acetilcisteína,acetilcisteina,4.2,2025-10-20,258,['acetilcisteina'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,Fluimucil Acetilcisteína 40mg/ml Xarope abor Morango com Romã 120ml,36.09,115,120ml,40MG,Acetilcisteína,acetilcisteina,3.4,2025-10-20,259,['acetilcisteina'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,Fluimucil Acetilcisteína 20gm/ml Xarope Expectorante Pediátrico 120ml,29.78,115,120ml,20MG,Acetilcisteína,acetilcisteina,3.1,2025-10-20,260,['acetilcisteina'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,Gotas Binelli Dropropizina 30mg/ml Solução Oral 10ml,19.59,117,10ml,30MG,Dropropizina,dropropizina,3.5,2025-10-20,261,['dropropizina'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1081,Mucofan Carbocisteína 50mg/ml Xarope Sabor Cereja 100ml,32.8,121,100ml,50MG,Carbocisteína,carbocisteina,4.5,2025-10-20,266,['carbocisteina'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,Mucofan Carbocisteína 20mg/ml Xarope Expectorante Pedriátrico 100ml + copo-medida,21.47,121,100ml,20MG,Carbocisteína,carbocisteina,4.6,2025-10-20,267,['carbocisteina'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,Mucosolvan Cloridrato de Ambroxol 15mg/5ml Xarope Pediátrico Sabor Frutas Vermelhas 120ml,34.04,122,120ml,3MG,Cloridrato de Ambroxol,cloridrato de ambroxol,3.9,2025-10-20,268,['cloridrato de ambroxol'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,Notuss Dropropizina 3mg/ml Xarope Sabor Mel 120ml,31.93,123,120ml,3MG,Dropropizina,dropropizina,4.9,2025-10-20,269,['dropropizina'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1085,Sedavan Cloridrato de Ambroxol 30mg/5ml xarope 100ml,24.98,124,100ml,6MG,Cloridrato de Ambroxol,cloridrato de ambroxol,4.5,2025-10-20,270,['cloridrato de ambroxol'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,"Seki Fendizoato de Cloperastina 3,54mg/ml Sabor Coco Xarope 120ml",22.22,125,120ml,35.4MG,Fendizoato de Cloperastina,fendizoato de cloperastina,3.5,2025-10-20,271,['fendizoato de cloperastina'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1088,Transpulmin 100mg/15ml Xarope 150ml,26.88,127,150ml,6.66MG,Guaifenesina,guaifenesina,4.3,2025-10-20,273,['guaifenesina'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,Vibral 3mg/ml Sabor Framboesa Xarope 120ml,33.92,128,120ml,15MG,Dropropizina,dropropizina,4.0,2025-10-20,274,['dropropizina'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1090,Vick 44E Xarope Expectorante 120ml,51.16,82,120ml,20MG,"Dextrometorfano,Guaifenesina","dextrometorfano,guaifenesina",3.3,2025-10-20,275,['guaifenesina'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,Vick 44E Xarope Expectorante 240ml,61.96,82,240ml,13.3MG,"Bromidrato de Dextromertorfano,Guaifenesina","bromidrato de dextromertorfano,guaifenesina",5.0,2025-10-20,276,['guaifenesina'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
